id,filename,name,datum,utm_zone,date,size
9071395,PNOA_MDT05_ETRS89_HU30_0014_LID.asc,0014,ETRS89,30,2012,91.76
9071396,PNOA_MDT05_ETRS89_HU30_0015_LID.asc,0015,ETRS89,30,2012,92.32
9071397,PNOA_MDT05_ETRS89_HU30_0018_LID.asc,0018,ETRS89,30,2012,83.45
9071398,PNOA_MDT05_ETRS89_HU30_0020_LID.asc,0020,ETRS89,30,2010,77.49000000000001
9071399,PNOA_MDT05_ETRS89_HU30_0021_LID.asc,0021,ETRS89,30,2010,103.99000000000001
9071400,PNOA_MDT05_ETRS89_HU30_0022_LID.asc,0022,ETRS89,30,"2010, 2009",168.10999999999999
9071401,PNOA_MDT05_ETRS89_HU30_0023_LID.asc,0023,ETRS89,30,"2010, 2009",170.65
9071402,PNOA_MDT05_ETRS89_HU30_0024_LID.asc,0024,ETRS89,30,"2009, 2012",168.18
9071403,PNOA_MDT05_ETRS89_HU30_0025_LID.asc,0025,ETRS89,30,"2009, 2012",165.76999999999998
9071404,PNOA_MDT05_ETRS89_HU30_0026_LID.asc,0026,ETRS89,30,2012,166.17
9071405,PNOA_MDT05_ETRS89_HU30_0027_LID.asc,0027,ETRS89,30,2012,165
9071406,PNOA_MDT05_ETRS89_HU30_0028_LID.asc,0028,ETRS89,30,2012,161.42000000000002
9071407,PNOA_MDT05_ETRS89_HU30_0029_LID.asc,0029,ETRS89,30,2012,161.16
9071408,PNOA_MDT05_ETRS89_HU30_0030_LID.asc,0030,ETRS89,30,2012,154.76999999999998
9071409,PNOA_MDT05_ETRS89_HU30_0031_LID.asc,0031,ETRS89,30,"2010, 2012",129.33
9071410,PNOA_MDT05_ETRS89_HU30_0032_LID.asc,0032,ETRS89,30,"2010, 2012",109.24000000000001
9071411,PNOA_MDT05_ETRS89_HU30_0033_LID.asc,0033,ETRS89,30,2012,108.46000000000001
9071412,PNOA_MDT05_ETRS89_HU30_0034_LID.asc,0034,ETRS89,30,2012,105.86
9071413,PNOA_MDT05_ETRS89_HU30_0035_LID.asc,0035,ETRS89,30,2012,128.25
9071414,PNOA_MDT05_ETRS89_HU30_0036_LID.asc,0036,ETRS89,30,2012,90.23
9071415,PNOA_MDT05_ETRS89_HU30_0037_LID.asc,0037,ETRS89,30,2012,84.6
9071416,PNOA_MDT05_ETRS89_HU30_0038_LID.asc,0038,ETRS89,30,2012,90.2
9071417,PNOA_MDT05_ETRS89_HU30_0039_LID.asc,0039,ETRS89,30,2012,85.71000000000001
9071418,PNOA_MDT05_ETRS89_HU30_0040_LID.asc,0040,ETRS89,30,2012,86.44000000000001
9071419,PNOA_MDT05_ETRS89_HU30_0041_LID.asc,0041,ETRS89,30,2012,99.2
9071420,PNOA_MDT05_ETRS89_HU30_0043_LID.asc,0043,ETRS89,30,2010,111.42
9071421,PNOA_MDT05_ETRS89_HU30_0044_LID.asc,0044,ETRS89,30,2010,148.44
9071422,PNOA_MDT05_ETRS89_HU30_0045_LID.asc,0045,ETRS89,30,2010,164.23
9071423,PNOA_MDT05_ETRS89_HU30_0046_LID.asc,0046,ETRS89,30,"2010, 2009",171.87
9071424,PNOA_MDT05_ETRS89_HU30_0047_LID.asc,0047,ETRS89,30,"2010, 2009",171.04
9071425,PNOA_MDT05_ETRS89_HU30_0048_LID.asc,0048,ETRS89,30,2009,169.65
9071426,PNOA_MDT05_ETRS89_HU30_0049_LID.asc,0049,ETRS89,30,"2009, 2012",168.23
9071427,PNOA_MDT05_ETRS89_HU30_0050_LID.asc,0050,ETRS89,30,"2009, 2012",169.79
9071428,PNOA_MDT05_ETRS89_HU30_0051_LID.asc,0051,ETRS89,30,2012,168.58
9071429,PNOA_MDT05_ETRS89_HU30_0052_LID.asc,0052,ETRS89,30,2012,168.22
9071430,PNOA_MDT05_ETRS89_HU30_0053_LID.asc,0053,ETRS89,30,2012,163.39000000000001
9071431,PNOA_MDT05_ETRS89_HU30_0054_LID.asc,0054,ETRS89,30,2012,165.56
9071432,PNOA_MDT05_ETRS89_HU30_0055_LID.asc,0055,ETRS89,30,"2010, 2012",168.43
9071433,PNOA_MDT05_ETRS89_HU30_0056_LID.asc,0056,ETRS89,30,"2010, 2012",166.05
9071434,PNOA_MDT05_ETRS89_HU30_0057_LID.asc,0057,ETRS89,30,2012,157.84
9071435,PNOA_MDT05_ETRS89_HU30_0058_LID.asc,0058,ETRS89,30,2012,154.62
9071436,PNOA_MDT05_ETRS89_HU30_0059_LID.asc,0059,ETRS89,30,"2010, 2012",157.08
9071437,PNOA_MDT05_ETRS89_HU30_0060_LID.asc,0060,ETRS89,30,"2010, 2012",152.04
9071438,PNOA_MDT05_ETRS89_HU30_0061_LID.asc,0061,ETRS89,30,"2010, 2012",145.14
9071439,PNOA_MDT05_ETRS89_HU30_0062_LID.asc,0062,ETRS89,30,2012,149.88000000000002
9071440,PNOA_MDT05_ETRS89_HU30_0063_LID.asc,0063,ETRS89,30,2012,137.55
9071441,PNOA_MDT05_ETRS89_HU30_0064_LID.asc,0064,ETRS89,30,2012,137.19
9071442,PNOA_MDT05_ETRS89_HU30_0065_LID.asc,0065,ETRS89,30,2012,153.18
9071443,PNOA_MDT05_ETRS89_HU30_0066_LID.asc,0066,ETRS89,30,2012,123.47
9071444,PNOA_MDT05_ETRS89_HU30_0067_LID.asc,0067,ETRS89,30,2010,50.11
9071445,PNOA_MDT05_ETRS89_HU30_0068_LID.asc,0068,ETRS89,30,2010,171.15
9071446,PNOA_MDT05_ETRS89_HU30_0069_LID.asc,0069,ETRS89,30,2010,175.69
9071447,PNOA_MDT05_ETRS89_HU30_0070_LID.asc,0070,ETRS89,30,2010,174.31
9071448,PNOA_MDT05_ETRS89_HU30_0071_LID.asc,0071,ETRS89,30,"2010, 2009",172.89000000000001
9071449,PNOA_MDT05_ETRS89_HU30_0072_LID.asc,0072,ETRS89,30,2009,171.47
9071450,PNOA_MDT05_ETRS89_HU30_0073_LID.asc,0073,ETRS89,30,2009,170.13
9071451,PNOA_MDT05_ETRS89_HU30_0074_LID.asc,0074,ETRS89,30,"2009, 2012",169.20999999999998
9071452,PNOA_MDT05_ETRS89_HU30_0075_LID.asc,0075,ETRS89,30,"2010, 2009, 2012",175.19
9071453,PNOA_MDT05_ETRS89_HU30_0076_LID.asc,0076,ETRS89,30,"2010, 2012",181.89000000000001
9071454,PNOA_MDT05_ETRS89_HU30_0077_LID.asc,0077,ETRS89,30,"2010, 2012",180.47
9071455,PNOA_MDT05_ETRS89_HU30_0078_LID.asc,0078,ETRS89,30,"2010, 2012",174.18
9071456,PNOA_MDT05_ETRS89_HU30_0079_LID.asc,0079,ETRS89,30,"2010, 2012",179.76
9071457,PNOA_MDT05_ETRS89_HU30_0080_LID.asc,0080,ETRS89,30,"2010, 2012",179.65
9071458,PNOA_MDT05_ETRS89_HU30_0081_LID.asc,0081,ETRS89,30,"2010, 2012",172.60999999999999
9071459,PNOA_MDT05_ETRS89_HU30_0082_LID.asc,0082,ETRS89,30,"2010, 2012",171.51
9071460,PNOA_MDT05_ETRS89_HU30_0083_LID.asc,0083,ETRS89,30,"2010, 2012",156.29
9071461,PNOA_MDT05_ETRS89_HU30_0084_LID.asc,0084,ETRS89,30,"2010, 2012",162.08
9071462,PNOA_MDT05_ETRS89_HU30_0085_LID.asc,0085,ETRS89,30,"2010, 2012",155.85000000000002
9071463,PNOA_MDT05_ETRS89_HU30_0086_LID.asc,0086,ETRS89,30,"2010, 2012",152.25
9071464,PNOA_MDT05_ETRS89_HU30_0087_LID.asc,0087,ETRS89,30,2012,155.02
9071465,PNOA_MDT05_ETRS89_HU30_0088_LID.asc,0088,ETRS89,30,2012,155.17
9071466,PNOA_MDT05_ETRS89_HU30_0089_LID.asc,0089,ETRS89,30,2012,157.10999999999999
9071467,PNOA_MDT05_ETRS89_HU30_0090_LID.asc,0090,ETRS89,30,2012,159.26
9071469,PNOA_MDT05_ETRS89_HU30_0091B_LID.asc,0091B,ETRS89,30,2012,110.3
9071468,PNOA_MDT05_ETRS89_HU30_0091_LID.asc,0091,ETRS89,30,2012,150.02
9071470,PNOA_MDT05_ETRS89_HU30_0092_LID.asc,0092,ETRS89,30,2010,40.51
9071471,PNOA_MDT05_ETRS89_HU30_0093_LID.asc,0093,ETRS89,30,2010,161.3
9071472,PNOA_MDT05_ETRS89_HU30_0094_LID.asc,0094,ETRS89,30,2010,174.88000000000002
9071473,PNOA_MDT05_ETRS89_HU30_0095_LID.asc,0095,ETRS89,30,2010,174.66
9071474,PNOA_MDT05_ETRS89_HU30_0096_LID.asc,0096,ETRS89,30,"2010, 2009",173.3
9071475,PNOA_MDT05_ETRS89_HU30_0097_LID.asc,0097,ETRS89,30,2009,171.89000000000001
9071476,PNOA_MDT05_ETRS89_HU30_0098_LID.asc,0098,ETRS89,30,2009,170.76999999999998
9071477,PNOA_MDT05_ETRS89_HU30_0099_LID.asc,0099,ETRS89,30,"2010, 2009, 2012",172.26999999999998
9071478,PNOA_MDT05_ETRS89_HU30_0100_LID.asc,0100,ETRS89,30,"2010, 2009, 2012",183.91
9071479,PNOA_MDT05_ETRS89_HU30_0101_LID.asc,0101,ETRS89,30,"2010, 2012",186.33
9071480,PNOA_MDT05_ETRS89_HU30_0102_LID.asc,0102,ETRS89,30,"2010, 2012",186.02
9071481,PNOA_MDT05_ETRS89_HU30_0103_LID.asc,0103,ETRS89,30,"2010, 2012",184.32000000000002
9071482,PNOA_MDT05_ETRS89_HU30_0104_LID.asc,0104,ETRS89,30,2010,182.26
9071483,PNOA_MDT05_ETRS89_HU30_0105_LID.asc,0105,ETRS89,30,2010,181.15
9071484,PNOA_MDT05_ETRS89_HU30_0106_LID.asc,0106,ETRS89,30,"2010, 2012",179.99
9071485,PNOA_MDT05_ETRS89_HU30_0107_LID.asc,0107,ETRS89,30,"2010, 2012",174.69
9071486,PNOA_MDT05_ETRS89_HU30_0108_LID.asc,0108,ETRS89,30,"2010, 2012",160.48000000000002
9071487,PNOA_MDT05_ETRS89_HU30_0109_LID.asc,0109,ETRS89,30,2010,157.82000000000002
9071488,PNOA_MDT05_ETRS89_HU30_0110_LID.asc,0110,ETRS89,30,"2010, 2012",155.42000000000002
9071489,PNOA_MDT05_ETRS89_HU30_0111_LID.asc,0111,ETRS89,30,"2010, 2012",153.63
9071490,PNOA_MDT05_ETRS89_HU30_0112_LID.asc,0112,ETRS89,30,"2010, 2012",151.52
9071491,PNOA_MDT05_ETRS89_HU30_0113_LID.asc,0113,ETRS89,30,2012,157.95000000000002
9071492,PNOA_MDT05_ETRS89_HU30_0114_LID.asc,0114,ETRS89,30,2012,161.52
9071493,PNOA_MDT05_ETRS89_HU30_0115_LID.asc,0115,ETRS89,30,2012,158.6
9071494,PNOA_MDT05_ETRS89_HU30_0116_LID.asc,0116,ETRS89,30,2012,164.44
9071495,PNOA_MDT05_ETRS89_HU30_0117_LID.asc,0117,ETRS89,30,"2010, 2012",172.25
9071497,PNOA_MDT05_ETRS89_HU30_0118B_LID.asc,0118B,ETRS89,30,"2008, 2009, 2010, 2011",120.59
9071496,PNOA_MDT05_ETRS89_HU30_0118_LID.asc,0118,ETRS89,30,"2010, 2012",145.94
9071498,PNOA_MDT05_ETRS89_HU30_0119_LID.asc,0119,ETRS89,30,2010,113.73
9071499,PNOA_MDT05_ETRS89_HU30_0120_LID.asc,0120,ETRS89,30,2010,166.92000000000002
9071500,PNOA_MDT05_ETRS89_HU30_0121_LID.asc,0121,ETRS89,30,2010,173.7
9071501,PNOA_MDT05_ETRS89_HU30_0122_LID.asc,0122,ETRS89,30,"2010, 2009",173.8
9071502,PNOA_MDT05_ETRS89_HU30_0123_LID.asc,0123,ETRS89,30,2009,172.34
9071503,PNOA_MDT05_ETRS89_HU30_0124_LID.asc,0124,ETRS89,30,2009,173.02
9071504,PNOA_MDT05_ETRS89_HU30_0125_LID.asc,0125,ETRS89,30,"2010, 2009",181.3
9071505,PNOA_MDT05_ETRS89_HU30_0126_LID.asc,0126,ETRS89,30,"2010, 2009, 2012",175.53
9071506,PNOA_MDT05_ETRS89_HU30_0127_LID.asc,0127,ETRS89,30,"2010, 2012",181.96
9071507,PNOA_MDT05_ETRS89_HU30_0128_LID.asc,0128,ETRS89,30,2010,185.92000000000002
9071508,PNOA_MDT05_ETRS89_HU30_0129_LID.asc,0129,ETRS89,30,2010,179.39000000000001
9071509,PNOA_MDT05_ETRS89_HU30_0130_LID.asc,0130,ETRS89,30,2010,175.62
9071510,PNOA_MDT05_ETRS89_HU30_0131_LID.asc,0131,ETRS89,30,2010,177.43
9071511,PNOA_MDT05_ETRS89_HU30_0132_LID.asc,0132,ETRS89,30,2010,179.48000000000002
9071512,PNOA_MDT05_ETRS89_HU30_0133_LID.asc,0133,ETRS89,30,2010,166.70999999999998
9071513,PNOA_MDT05_ETRS89_HU30_0134_LID.asc,0134,ETRS89,30,2010,165.5
9071514,PNOA_MDT05_ETRS89_HU30_0135_LID.asc,0135,ETRS89,30,2010,163.76999999999998
9071515,PNOA_MDT05_ETRS89_HU30_0136_LID.asc,0136,ETRS89,30,"2010, 2012",156.36
9071516,PNOA_MDT05_ETRS89_HU30_0137_LID.asc,0137,ETRS89,30,"2010, 2012",154.31
9071517,PNOA_MDT05_ETRS89_HU30_0138_LID.asc,0138,ETRS89,30,"2010, 2012",154.95000000000002
9071518,PNOA_MDT05_ETRS89_HU30_0139_LID.asc,0139,ETRS89,30,"2010, 2012",156.75
9071519,PNOA_MDT05_ETRS89_HU30_0140_LID.asc,0140,ETRS89,30,2012,159.93
9071520,PNOA_MDT05_ETRS89_HU30_0141_LID.asc,0141,ETRS89,30,2012,159.16
9071521,PNOA_MDT05_ETRS89_HU30_0142_LID.asc,0142,ETRS89,30,"2010, 2012",160.03
9071522,PNOA_MDT05_ETRS89_HU30_0143_LID.asc,0143,ETRS89,30,"2010, 2012",165.92000000000002
9071523,PNOA_MDT05_ETRS89_HU30_0144_LID.asc,0144,ETRS89,30,"2010, 2012",179.12
9071525,PNOA_MDT05_ETRS89_HU30_0145B_LID.asc,0145B,ETRS89,30,2010,110.33
9071524,PNOA_MDT05_ETRS89_HU30_0145_LID.asc,0145,ETRS89,30,2010,182.36
9071526,PNOA_MDT05_ETRS89_HU30_0146_LID.asc,0146,ETRS89,30,2010,145.73
9071527,PNOA_MDT05_ETRS89_HU30_0147_LID.asc,0147,ETRS89,30,2010,140.06
9071528,PNOA_MDT05_ETRS89_HU30_0148_LID.asc,0148,ETRS89,30,"2008, 2009, 2010, 2011",169.67
9071530,PNOA_MDT05_ETRS89_HU30_0149B_LID.asc,0149B,ETRS89,30,"2008, 2009, 2010, 2011",111.57
9071529,PNOA_MDT05_ETRS89_HU30_0149_LID.asc,0149,ETRS89,30,"2008, 2009, 2010, 2011",184.89000000000001
9071531,PNOA_MDT05_ETRS89_HU30_0150_LID.asc,0150,ETRS89,30,"2008, 2009, 2010, 2011",146.81
9071532,PNOA_MDT05_ETRS89_HU30_0151_LID.asc,0151,ETRS89,30,2010,84.66999999999999
9071533,PNOA_MDT05_ETRS89_HU30_0152_LID.asc,0152,ETRS89,30,2010,149.42000000000002
9071534,PNOA_MDT05_ETRS89_HU30_0153_LID.asc,0153,ETRS89,30,"2010, 2009",175.54
9071535,PNOA_MDT05_ETRS89_HU30_0154_LID.asc,0154,ETRS89,30,"2010, 2009",174.46
9071536,PNOA_MDT05_ETRS89_HU30_0155_LID.asc,0155,ETRS89,30,2009,172.73
9071537,PNOA_MDT05_ETRS89_HU30_0156_LID.asc,0156,ETRS89,30,2009,173.2
9071538,PNOA_MDT05_ETRS89_HU30_0157_LID.asc,0157,ETRS89,30,"2010, 2009",179.5
9071539,PNOA_MDT05_ETRS89_HU30_0158_LID.asc,0158,ETRS89,30,"2010, 2009",168.7
9071540,PNOA_MDT05_ETRS89_HU30_0159_LID.asc,0159,ETRS89,30,2010,177.96
9071541,PNOA_MDT05_ETRS89_HU30_0160_LID.asc,0160,ETRS89,30,2010,174.02
9071542,PNOA_MDT05_ETRS89_HU30_0161_LID.asc,0161,ETRS89,30,2010,166.51
9071543,PNOA_MDT05_ETRS89_HU30_0162_LID.asc,0162,ETRS89,30,2010,163.72
9071544,PNOA_MDT05_ETRS89_HU30_0163_LID.asc,0163,ETRS89,30,2010,167.54
9071545,PNOA_MDT05_ETRS89_HU30_0164_LID.asc,0164,ETRS89,30,2010,167.88000000000002
9071546,PNOA_MDT05_ETRS89_HU30_0165_LID.asc,0165,ETRS89,30,2010,160.07
9071547,PNOA_MDT05_ETRS89_HU30_0166_LID.asc,0166,ETRS89,30,2010,163.13
9071548,PNOA_MDT05_ETRS89_HU30_0167_LID.asc,0167,ETRS89,30,2010,163.91
9071549,PNOA_MDT05_ETRS89_HU30_0168_LID.asc,0168,ETRS89,30,2010,155.98000000000002
9071550,PNOA_MDT05_ETRS89_HU30_0169_LID.asc,0169,ETRS89,30,"2010, 2012",152.6
9071551,PNOA_MDT05_ETRS89_HU30_0170_LID.asc,0170,ETRS89,30,"2010, 2012",153.13
9071552,PNOA_MDT05_ETRS89_HU30_0171_LID.asc,0171,ETRS89,30,"2010, 2012",155.3
9071553,PNOA_MDT05_ETRS89_HU30_0172_LID.asc,0172,ETRS89,30,2012,157.69
9071554,PNOA_MDT05_ETRS89_HU30_0173_LID.asc,0173,ETRS89,30,2012,159.05
9071555,PNOA_MDT05_ETRS89_HU30_0174_LID.asc,0174,ETRS89,30,"2010, 2012",160.62
9071556,PNOA_MDT05_ETRS89_HU30_0175_LID.asc,0175,ETRS89,30,"2010, 2012",162.06
9071557,PNOA_MDT05_ETRS89_HU30_0176_LID.asc,0176,ETRS89,30,2010,169.03
9071558,PNOA_MDT05_ETRS89_HU30_0177_LID.asc,0177,ETRS89,30,2010,179.13
9071559,PNOA_MDT05_ETRS89_HU30_0178_LID.asc,0178,ETRS89,30,2010,184.12
9071560,PNOA_MDT05_ETRS89_HU30_0179_LID.asc,0179,ETRS89,30,2010,186.09
9071561,PNOA_MDT05_ETRS89_HU30_0180_LID.asc,0180,ETRS89,30,"2008, 2009, 2010, 2011",189.4
9071562,PNOA_MDT05_ETRS89_HU30_0181_LID.asc,0181,ETRS89,30,"2008, 2009, 2010, 2011",190.97
9071563,PNOA_MDT05_ETRS89_HU30_0182_LID.asc,0182,ETRS89,30,"2008, 2009, 2010, 2011",192.10999999999999
9071564,PNOA_MDT05_ETRS89_HU30_0183_LID.asc,0183,ETRS89,30,"2008, 2009, 2010, 2011",189.04
9071565,PNOA_MDT05_ETRS89_HU30_0184_LID.asc,0184,ETRS89,30,2010,84.09
9071566,PNOA_MDT05_ETRS89_HU30_0185_LID.asc,0185,ETRS89,30,"2010, 2009",145.55
9071567,PNOA_MDT05_ETRS89_HU30_0186_LID.asc,0186,ETRS89,30,"2010, 2009",176.09
9071568,PNOA_MDT05_ETRS89_HU30_0187_LID.asc,0187,ETRS89,30,2009,174.04
9071569,PNOA_MDT05_ETRS89_HU30_0188_LID.asc,0188,ETRS89,30,2009,173.79
9071570,PNOA_MDT05_ETRS89_HU30_0189_LID.asc,0189,ETRS89,30,2009,172.7
9071571,PNOA_MDT05_ETRS89_HU30_0190_LID.asc,0190,ETRS89,30,"2010, 2009",175.48000000000002
9071572,PNOA_MDT05_ETRS89_HU30_0191_LID.asc,0191,ETRS89,30,"2010, 2009",179.13
9071573,PNOA_MDT05_ETRS89_HU30_0192_LID.asc,0192,ETRS89,30,2010,187.49
9071574,PNOA_MDT05_ETRS89_HU30_0193_LID.asc,0193,ETRS89,30,2010,167.37
9071575,PNOA_MDT05_ETRS89_HU30_0194_LID.asc,0194,ETRS89,30,2010,164.98000000000002
9071576,PNOA_MDT05_ETRS89_HU30_0195_LID.asc,0195,ETRS89,30,2010,163.65
9071577,PNOA_MDT05_ETRS89_HU30_0196_LID.asc,0196,ETRS89,30,2010,162.26
9071578,PNOA_MDT05_ETRS89_HU30_0197_LID.asc,0197,ETRS89,30,2010,160.93
9071579,PNOA_MDT05_ETRS89_HU30_0198_LID.asc,0198,ETRS89,30,2010,159.60999999999999
9071580,PNOA_MDT05_ETRS89_HU30_0199_LID.asc,0199,ETRS89,30,2010,158.39000000000001
9071581,PNOA_MDT05_ETRS89_HU30_0200_LID.asc,0200,ETRS89,30,2010,157.54
9071582,PNOA_MDT05_ETRS89_HU30_0201_LID.asc,0201,ETRS89,30,2010,161.65
9071583,PNOA_MDT05_ETRS89_HU30_0202_LID.asc,0202,ETRS89,30,2010,158.94
9071584,PNOA_MDT05_ETRS89_HU30_0203_LID.asc,0203,ETRS89,30,"2010, 2012",154.7
9071585,PNOA_MDT05_ETRS89_HU30_0204_LID.asc,0204,ETRS89,30,"2010, 2012",156.88000000000002
9071586,PNOA_MDT05_ETRS89_HU30_0205_LID.asc,0205,ETRS89,30,"2010, 2012",158.08
9071587,PNOA_MDT05_ETRS89_HU30_0206_LID.asc,0206,ETRS89,30,"2010, 2012",159.47
9071588,PNOA_MDT05_ETRS89_HU30_0207_LID.asc,0207,ETRS89,30,"2010, 2012",160.82000000000002
9071589,PNOA_MDT05_ETRS89_HU30_0208_LID.asc,0208,ETRS89,30,"2010, 2012",165.56
9071590,PNOA_MDT05_ETRS89_HU30_0209_LID.asc,0209,ETRS89,30,2010,167.4
9071591,PNOA_MDT05_ETRS89_HU30_0210_LID.asc,0210,ETRS89,30,2010,173.78
9071592,PNOA_MDT05_ETRS89_HU30_0211_LID.asc,0211,ETRS89,30,2010,177.08
9071593,PNOA_MDT05_ETRS89_HU30_0212_LID.asc,0212,ETRS89,30,2010,176.32000000000002
9071594,PNOA_MDT05_ETRS89_HU30_0213_LID.asc,0213,ETRS89,30,"2008, 2009, 2010, 2011",187.96
9071595,PNOA_MDT05_ETRS89_HU30_0214_LID.asc,0214,ETRS89,30,"2008, 2009, 2010, 2011",188.99
9071596,PNOA_MDT05_ETRS89_HU30_0215_LID.asc,0215,ETRS89,30,"2008, 2009, 2010, 2011",189.93
9071597,PNOA_MDT05_ETRS89_HU30_0216_LID.asc,0216,ETRS89,30,"2008, 2009, 2010, 2011",193.22
9071599,PNOA_MDT05_ETRS89_HU30_0217B_LID.asc,0217B,ETRS89,30,"2008, 2009, 2010, 2011",113.39
9071598,PNOA_MDT05_ETRS89_HU30_0217_LID.asc,0217,ETRS89,30,"2008, 2009, 2010, 2011",183.76999999999998
9071600,PNOA_MDT05_ETRS89_HU30_0218_LID.asc,0218,ETRS89,30,"2008, 2009, 2010, 2011",168.99
9071601,PNOA_MDT05_ETRS89_HU30_0219_LID.asc,0219,ETRS89,30,"2008, 2009, 2010, 2011",152.18
9071602,PNOA_MDT05_ETRS89_HU30_0220_LID.asc,0220,ETRS89,30,"2008, 2009, 2010, 2011",167.97
9071603,PNOA_MDT05_ETRS89_HU30_0221_LID.asc,0221,ETRS89,30,"2008, 2009, 2010, 2011",94.35
9071604,PNOA_MDT05_ETRS89_HU30_0222_LID.asc,0222,ETRS89,30,2010,80.91000000000001
9071605,PNOA_MDT05_ETRS89_HU30_0223_LID.asc,0223,ETRS89,30,"2010, 2009",141.53
9071606,PNOA_MDT05_ETRS89_HU30_0224_LID.asc,0224,ETRS89,30,2009,174.84
9071607,PNOA_MDT05_ETRS89_HU30_0225_LID.asc,0225,ETRS89,30,2009,173.75
9071608,PNOA_MDT05_ETRS89_HU30_0226_LID.asc,0226,ETRS89,30,2009,174.57
9071609,PNOA_MDT05_ETRS89_HU30_0227_LID.asc,0227,ETRS89,30,2009,187.10999999999999
9071610,PNOA_MDT05_ETRS89_HU30_0228_LID.asc,0228,ETRS89,30,"2010, 2009",182.63
9071611,PNOA_MDT05_ETRS89_HU30_0229_LID.asc,0229,ETRS89,30,"2010, 2009",189.68
9071612,PNOA_MDT05_ETRS89_HU30_0230_LID.asc,0230,ETRS89,30,2010,186.97
9071613,PNOA_MDT05_ETRS89_HU30_0231_LID.asc,0231,ETRS89,30,2010,167.3
9071614,PNOA_MDT05_ETRS89_HU30_0232_LID.asc,0232,ETRS89,30,2010,165.4
9071615,PNOA_MDT05_ETRS89_HU30_0233_LID.asc,0233,ETRS89,30,2010,164.12
9071616,PNOA_MDT05_ETRS89_HU30_0234_LID.asc,0234,ETRS89,30,2010,162.73
9071617,PNOA_MDT05_ETRS89_HU30_0235_LID.asc,0235,ETRS89,30,2010,161.33
9071618,PNOA_MDT05_ETRS89_HU30_0236_LID.asc,0236,ETRS89,30,2010,160.01
9071619,PNOA_MDT05_ETRS89_HU30_0237_LID.asc,0237,ETRS89,30,2010,158.63
9071620,PNOA_MDT05_ETRS89_HU30_0238_LID.asc,0238,ETRS89,30,2010,159.53
9071621,PNOA_MDT05_ETRS89_HU30_0239_LID.asc,0239,ETRS89,30,2010,174.82000000000002
9071622,PNOA_MDT05_ETRS89_HU30_0240_LID.asc,0240,ETRS89,30,2010,172.75
9071623,PNOA_MDT05_ETRS89_HU30_0241_LID.asc,0241,ETRS89,30,2010,168.31
9071624,PNOA_MDT05_ETRS89_HU30_0242_LID.asc,0242,ETRS89,30,2010,167.53
9071625,PNOA_MDT05_ETRS89_HU30_0243_LID.asc,0243,ETRS89,30,"2010, 2012",158.85000000000002
9071626,PNOA_MDT05_ETRS89_HU30_0244_LID.asc,0244,ETRS89,30,"2010, 2012",159.85000000000002
9071627,PNOA_MDT05_ETRS89_HU30_0245_LID.asc,0245,ETRS89,30,"2010, 2012",160.99
9071628,PNOA_MDT05_ETRS89_HU30_0246_LID.asc,0246,ETRS89,30,2010,162.45000000000002
9071629,PNOA_MDT05_ETRS89_HU30_0247_LID.asc,0247,ETRS89,30,2010,164.97
9071630,PNOA_MDT05_ETRS89_HU30_0248_LID.asc,0248,ETRS89,30,2010,173.20999999999998
9071631,PNOA_MDT05_ETRS89_HU30_0249_LID.asc,0249,ETRS89,30,2010,172.82000000000002
9071632,PNOA_MDT05_ETRS89_HU30_0250_LID.asc,0250,ETRS89,30,2010,169.23999999999998
9071633,PNOA_MDT05_ETRS89_HU30_0251_LID.asc,0251,ETRS89,30,"2008, 2009, 2010, 2011",175.85000000000002
9071634,PNOA_MDT05_ETRS89_HU30_0252_LID.asc,0252,ETRS89,30,"2008, 2009, 2010, 2011",181.26
9071635,PNOA_MDT05_ETRS89_HU30_0253_LID.asc,0253,ETRS89,30,"2008, 2009, 2010, 2011",187.17
9071636,PNOA_MDT05_ETRS89_HU30_0254_LID.asc,0254,ETRS89,30,"2008, 2009, 2010, 2011",194.78
9071637,PNOA_MDT05_ETRS89_HU30_0255_LID.asc,0255,ETRS89,30,"2008, 2009, 2010, 2011",192.69
9071638,PNOA_MDT05_ETRS89_HU30_0256_LID.asc,0256,ETRS89,30,"2008, 2009, 2010, 2011",186.2
9071639,PNOA_MDT05_ETRS89_HU30_0257_LID.asc,0257,ETRS89,30,"2008, 2009, 2010, 2011",178.55
9071640,PNOA_MDT05_ETRS89_HU30_0258_LID.asc,0258,ETRS89,30,"2008, 2009, 2010, 2011",154.08
9071641,PNOA_MDT05_ETRS89_HU30_0259_LID.asc,0259,ETRS89,30,"2008, 2009, 2010, 2011",91.66999999999999
9071642,PNOA_MDT05_ETRS89_HU30_0260_LID.asc,0260,ETRS89,30,"2010, 2009",89.74000000000001
9071643,PNOA_MDT05_ETRS89_HU30_0261_LID.asc,0261,ETRS89,30,"2010, 2009",160.6
9071644,PNOA_MDT05_ETRS89_HU30_0262_LID.asc,0262,ETRS89,30,2009,145.13
9071645,PNOA_MDT05_ETRS89_HU30_0263_LID.asc,0263,ETRS89,30,2009,175.7
9071646,PNOA_MDT05_ETRS89_HU30_0264_LID.asc,0264,ETRS89,30,2009,174
9071647,PNOA_MDT05_ETRS89_HU30_0265_LID.asc,0265,ETRS89,30,2009,181.13
