series,name,id,page
MDT05,PNOA-MDT05-ETRS89-HU31-0359-LID.asc,9072532,28
MDT05,PNOA-MDT05-ETRS89-HU31-0360-LID.asc,9072533,28
MDT05,PNOA-MDT05-ETRS89-HU31-0361-LID.asc,9072534,28
MDT05,PNOA-MDT05-ETRS89-HU31-0362-LID.asc,9072535,28
MDT05,PNOA-MDT05-ETRS89-HU31-0363-LID.asc,9072536,29
MDT05,PNOA-MDT05-ETRS89-HU31-0364-LID.asc,9072537,29
MDT05,PNOA-MDT05-ETRS89-HU31-0365-LID.asc,9072538,29
MDT05,PNOA-MDT05-ETRS89-HU31-0366-LID.asc,9072539,29
MDT05,PNOA-MDT05-ETRS89-HU31-0386-LID.asc,9072540,29
MDT05,PNOA-MDT05-ETRS89-HU31-0387-LID.asc,9072541,29
MDT05,PNOA-MDT05-ETRS89-HU31-0388-LID.asc,9072542,29
MDT05,PNOA-MDT05-ETRS89-HU31-0389-LID.asc,9072543,29
MDT05,PNOA-MDT05-ETRS89-HU31-0390-LID.asc,9072544,29
MDT05,PNOA-MDT05-ETRS89-HU31-0391-LID.asc,9072545,29
MDT05,PNOA-MDT05-ETRS89-HU31-0392-LID.asc,9072546,29
MDT05,PNOA-MDT05-ETRS89-HU31-0393-LID.asc,9072547,29
MDT05,PNOA-MDT05-ETRS89-HU31-0394-LID.asc,9072548,29
MDT05,PNOA-MDT05-ETRS89-HU31-0414-LID.asc,9072549,29
MDT05,PNOA-MDT05-ETRS89-HU31-0415-LID.asc,9072550,29
MDT05,PNOA-MDT05-ETRS89-HU31-0416-LID.asc,9072551,29
MDT05,PNOA-MDT05-ETRS89-HU31-0417-LID.asc,9072552,29
MDT05,PNOA-MDT05-ETRS89-HU31-0418-LID.asc,9072553,29
MDT05,PNOA-MDT05-ETRS89-HU31-0419-LID.asc,9072554,29
MDT05,PNOA-MDT05-ETRS89-HU31-0420-LID.asc,9072555,29
MDT05,PNOA-MDT05-ETRS89-HU31-0421B-LID.asc,9072557,29
MDT05,PNOA-MDT05-ETRS89-HU31-0421-LID.asc,9072556,29
MDT05,PNOA-MDT05-ETRS89-HU31-0442-LID.asc,9072558,29
MDT05,PNOA-MDT05-ETRS89-HU31-0443-LID.asc,9072559,29
MDT05,PNOA-MDT05-ETRS89-HU31-0444-LID.asc,9072560,29
MDT05,PNOA-MDT05-ETRS89-HU31-0445-LID.asc,9072561,29
MDT05,PNOA-MDT05-ETRS89-HU31-0446-LID.asc,9072562,29
MDT05,PNOA-MDT05-ETRS89-HU31-0447-LID.asc,9072563,29
MDT05,PNOA-MDT05-ETRS89-HU31-0448-LID.asc,9072564,29
MDT05,PNOA-MDT05-ETRS89-HU31-0469-LID.asc,9072565,29
MDT05,PNOA-MDT05-ETRS89-HU31-0470-LID.asc,9072566,29
MDT05,PNOA-MDT05-ETRS89-HU31-0471-LID.asc,9072567,29
MDT05,PNOA-MDT05-ETRS89-HU31-0472-LID.asc,9072568,29
MDT05,PNOA-MDT05-ETRS89-HU31-0473B-LID.asc,9072570,29
MDT05,PNOA-MDT05-ETRS89-HU31-0473-LID.asc,9072569,29
MDT05,PNOA-MDT05-ETRS89-HU31-0495-LID.asc,9072571,29
MDT05,PNOA-MDT05-ETRS89-HU31-0496-LID.asc,9072572,29
MDT05,PNOA-MDT05-ETRS89-HU31-0497-LID.asc,9072573,29
MDT05,PNOA-MDT05-ETRS89-HU31-0498-LID.asc,9072574,29
MDT05,PNOA-MDT05-ETRS89-HU31-0520-LID.asc,9072575,29
MDT05,PNOA-MDT05-ETRS89-HU31-0521-LID.asc,9072576,29
MDT05,PNOA-MDT05-ETRS89-HU31-0522-LID.asc,9072577,29
MDT05,PNOA-MDT05-ETRS89-HU31-0523-LID.asc,9072578,29
MDT05,PNOA-MDT05-ETRS89-HU31-0545-LID.asc,9072579,29
MDT05,PNOA-MDT05-ETRS89-HU31-0546-LID.asc,9072580,29
MDT05,PNOA-MDT05-ETRS89-HU31-0547-LID.asc,9072581,29
MDT05,PNOA-MDT05-ETRS89-HU31-0570-LID.asc,9072582,29
MDT05,PNOA-MDT05-ETRS89-HU31-0571B-LID.asc,9072584,29
MDT05,PNOA-MDT05-ETRS89-HU31-0571-LID.asc,9072583,29
MDT05,PNOA-MDT05-ETRS89-HU31-0593-LID.asc,9072585,29
MDT05,PNOA-MDT05-ETRS89-HU31-0594-LID.asc,9072586,30
MDT05,PNOA-MDT05-ETRS89-HU31-0616-LID.asc,9072587,30
MDT05,PNOA-MDT05-ETRS89-HU31-0617B-LID.asc,9072589,30
MDT05,PNOA-MDT05-ETRS89-HU31-0617-LID.asc,9072588,30
MDT05,PNOA-MDT05-ETRS89-HU31-0618-LID.asc,9072590,30
MDT05,PNOA-MDT05-ETRS89-HU31-0619-LID.asc,9072591,30
MDT05,PNOA-MDT05-ETRS89-HU31-0641-LID.asc,9072592,30
MDT05,PNOA-MDT05-ETRS89-HU31-0642-LID.asc,9072593,30
MDT05,PNOA-MDT05-ETRS89-HU31-0643-LID.asc,9072594,30
MDT05,PNOA-MDT05-ETRS89-HU31-0644-LID.asc,9072595,30
MDT05,PNOA-MDT05-ETRS89-HU31-0645B-LID.asc,9072597,30
MDT05,PNOA-MDT05-ETRS89-HU31-0645-LID.asc,9072596,30
MDT05,PNOA-MDT05-ETRS89-HU31-0646-LID.asc,9072598,30
MDT05,PNOA-MDT05-ETRS89-HU31-0647-LID.asc,9072599,30
MDT05,PNOA-MDT05-ETRS89-HU31-0669B-LID.asc,9072601,30
MDT05,PNOA-MDT05-ETRS89-HU31-0669-LID.asc,9072600,30
MDT05,PNOA-MDT05-ETRS89-HU31-0670-LID.asc,9072602,30
MDT05,PNOA-MDT05-ETRS89-HU31-0671-LID.asc,9072603,30
MDT05,PNOA-MDT05-ETRS89-HU31-0672-LID.asc,9072604,30
MDT05,PNOA-MDT05-ETRS89-HU31-0673-LID.asc,9072605,30
MDT05,PNOA-MDT05-ETRS89-HU31-0697-LID.asc,9072606,30
MDT05,PNOA-MDT05-ETRS89-HU31-0698-LID.asc,9072607,30
MDT05,PNOA-MDT05-ETRS89-HU31-0699-LID.asc,9072608,30
MDT05,PNOA-MDT05-ETRS89-HU31-0700-LID.asc,9072609,30
MDT05,PNOA-MDT05-ETRS89-HU31-0722B-LID.asc,9072610,30
MDT05,PNOA-MDT05-ETRS89-HU31-0723-LID.asc,9072611,30
MDT05,PNOA-MDT05-ETRS89-HU31-0724-LID.asc,9072612,30
MDT05,PNOA-MDT05-ETRS89-HU31-0725-LID.asc,9072613,30
MDT05,PNOA-MDT05-ETRS89-HU31-0748-LID.asc,9072614,30
MDT05,PNOA-MDT05-ETRS89-HU31-0749-LID.asc,9072615,30
MDT05,PNOA-MDT05-ETRS89-HU31-0771-LID.asc,9072616,30
MDT05,PNOA-MDT05-ETRS89-HU31-0772-LID.asc,9072617,30
MDT05,PNOA-MDT05-ETRS89-HU31-0773-LID.asc,9072618,30
MDT05,PNOA-MDT05-ETRS89-HU31-0774-LID.asc,9072619,30
MDT05,PNOA-MDT05-ETRS89-HU31-0796-LID.asc,9072620,30
MDT05,PNOA-MDT05-ETRS89-HU31-0798-LID.asc,9072621,30
MDT05,PNOA-MDT05-ETRS89-HU31-0799-LID.asc,9072622,30
MDT05,PNOA-MDT05-ETRS89-HU31-0822-LID.asc,9072623,30
MDT05,PNOA-MDT05-ETRS89-HU31-0823-LID.asc,9072624,30
MDT05,PNOA-MDT05-ETRS89-HU31-0824-LID.asc,9072625,30
MDT05,PNOA-MDT05-ETRS89-HU31-0825-LID.asc,9072626,30
MDT05,PNOA-MDT05-ETRS89-HU31-0848-LID.asc,9072627,30
MDT05,PNOA-MDT05-ETRS89-HU31-0849-LID.asc,9072628,30
MDT05,PNOA-MDT05-ETRS89-HU31-0850-LID.asc,9072629,30
MDT05,PNOA-MDT05-REGCAN95-HU28-1079B-LID.asc,9072631,30
MDT05,PNOA-MDT05-REGCAN95-HU28-1079-LID.asc,9072630,30
MDT05,PNOA-MDT05-REGCAN95-HU28-1080-LID.asc,9072632,30
MDT05,PNOA-MDT05-REGCAN95-HU28-1081-LID.asc,9072633,30
MDT05,PNOA-MDT05-REGCAN95-HU28-1082-LID.asc,9072634,30
MDT05,PNOA-MDT05-REGCAN95-HU28-1083-LID.asc,9072635,30
MDT05,PNOA-MDT05-REGCAN95-HU28-1084-LID.asc,9072636,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1085-LID.asc,9072637,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1086-LID.asc,9072638,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1087-LID.asc,9072639,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1088-LID.asc,9072640,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1089-LID.asc,9072641,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1090-LID.asc,9072642,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1091-LID.asc,9072643,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1092-LID.asc,9072644,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1093-LID.asc,9072645,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1094-LID.asc,9072646,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1095-LID.asc,9072647,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1096-LID.asc,9072648,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1097-LID.asc,9072649,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1098-LID.asc,9072650,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1099-LID.asc,9072651,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1100-LID.asc,9072652,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1102-LID.asc,9072653,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1103-LID.asc,9072654,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1104-LID.asc,9072655,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1105-1108-LID.asc,9072656,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1106-LID.asc,9072657,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1107-LID.asc,9072658,31
MDT05,PNOA-MDT05-REGCAN95-HU28-1109-LID.asc,9072659,31
