PNOA-MDT05-ETRS89-HU30-0051-LID.TIF,COG,91.57,2012
PNOA-MDT05-ETRS89-HU30-0052-LID.TIF,COG,90.65,2012
PNOA-MDT05-ETRS89-HU30-0053-LID.TIF,COG,89.32,2012
PNOA-MDT05-ETRS89-HU30-0054-LID.TIF,COG,89.30,2012
PNOA-MDT05-ETRS89-HU30-0055-LID.TIF,COG,88.38,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0056-LID.TIF,COG,87.58,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0057-LID.TIF,COG,85.90,2012
PNOA-MDT05-ETRS89-HU30-0058-LID.TIF,COG,84.39,2012
PNOA-MDT05-ETRS89-HU30-0059-LID.TIF,COG,84.48,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0060-LID.TIF,COG,83.66,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0061-LID.TIF,COG,80.43,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0062-LID.TIF,COG,82.48,2012
PNOA-MDT05-ETRS89-HU30-0063-LID.TIF,COG,74.43,2012
PNOA-MDT05-ETRS89-HU30-0064-LID.TIF,COG,74.47,2012
PNOA-MDT05-ETRS89-HU30-0065-LID.TIF,COG,83.15,2012
PNOA-MDT05-ETRS89-HU30-0066-LID.TIF,COG,35.07,2012
PNOA-MDT05-ETRS89-HU30-0067-LID.TIF,COG,14.23,2010
PNOA-MDT05-ETRS89-HU30-0068-LID.TIF,COG,86.95,2010
PNOA-MDT05-ETRS89-HU30-0069-LID.TIF,COG,88.27,2010
PNOA-MDT05-ETRS89-HU30-0070-LID.TIF,COG,87.58,2010
PNOA-MDT05-ETRS89-HU30-0071-LID.TIF,COG,86.52,"2009, 2010"
PNOA-MDT05-ETRS89-HU30-0072-LID.TIF,COG,83.41,2009
PNOA-MDT05-ETRS89-HU30-0073-LID.TIF,COG,87.27,2009
PNOA-MDT05-ETRS89-HU30-0074-LID.TIF,COG,92.13,"2009, 2012"
PNOA-MDT05-ETRS89-HU30-0075-LID.TIF,COG,92.08,"2009, 2010, 2012"
PNOA-MDT05-ETRS89-HU30-0076-LID.TIF,COG,90.40,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0077-LID.TIF,COG,89.36,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0078-LID.TIF,COG,89.60,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0079-LID.TIF,COG,87.04,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0080-LID.TIF,COG,86.01,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0081-LID.TIF,COG,86.79,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0082-LID.TIF,COG,84.77,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0083-LID.TIF,COG,78.04,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0084-LID.TIF,COG,82.29,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0085-LID.TIF,COG,79.59,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0086-LID.TIF,COG,80.83,"2010, 2012"
PNOA-MDT05-ETRS89-HU30-0087-LID.TIF,COG,82.98,2012
PNOA-MDT05-ETRS89-HU30-0088-LID.TIF,COG,85.20,2012
PNOA-MDT05-ETRS89-HU30-0089-LID.TIF,COG,85.79,2012
PNOA-MDT05-ETRS89-HU30-0090-LID.TIF,COG,85.58,2012
